,song_id,song_name,lyrics,vagalume_song_url,vagalume_song_id
68,68,Me Dê Motivo,"É engraçado, ás vezes a gente sente fica pensando|Que está sendo amado, que está amando e que|Encontrou tudo o que a vida poderia oferecer|E em cima disso a gente constrói os nossos sonhos|Os nossos castelos e cria um mundo de encanto|onde tudo é belo|Até que a mulher que a gente ama, vacila e põe tudo a|perder|E põe tudo a perder...|Mê de motivo, para ir embora|Estou vendo a hora de te perder|Mê de motivo, vai ser agora|Estou indo embora o que fazer|Estou indo embora não faz sentido|Ficar contigo melhor assim|E é nessa hora que o homem chora|A dor é forte demais pra mim|Já que você quis assim, tudo bem|Cada um pra o seu lado, a vida é isso mesmo|Eu vou procurar e sei que vou encontrar|Alguém melhor que você, espero que seja feliz|No seu novo caminho, ficar contigo|Não faz sentido, melhor assim|Mê de motivo, foi jogo sujo|E agora eu fujo pra não sofrer|Fui teu amigo, te dei o mundo|Você foi fundo quis me perder|Agora é tarde não tem mais jeito|O teu defeito não tem perdão|Eu vou a luta, que a vida é curta|Não vale a pena sofrer em vão|Pode crer você pôs tudo a perder|Não podia me fazer o que fez|E por mais que voce tente negar, me dê motivo|Podes crer eu vou sair por aí|E provar que posso ser bem feliz|Encontrar alguém que saiba me dar|Me dar motivo",https://www.vagalume.com.br/tim-maia/me-de-motivo-2.html,3ade68b7g11fe5ea3
69,69,"Não Quero Dinheiro, Só Quero Amar","Vou pedir pra você voltar|Vou pedir pra você ficar|Eu te amo|Eu te quero bem|Vou pedir pra você gostar|Vou pedir pra você me amar|Eu te amo|Eu te adoro, meu amor|A semana inteira fiquei esperando|Pra te ver sorrindo|Pra te ver cantando|Quando a gente ama não pensa em dinheiro|Só se quer amar|Se quer amar|Se quer amar|De jeito maneira|Não quero dinheiro|Eu quero amor sincero|Isto é que eu espero|Grito ao mundo inteiro|Não quero dinheiro|Eu só quero amar|Espero para ver se você vem|Não te troco nessa vida por ninguém|Porque eu te amo|Eu te quero bem|Acontece que na vida a gente tem|Que ser feliz por ser amado por alguém|Porque eu te amo|Eu te adoro, meu amor|A semana inteira fiquei esperando|Pra te ver sorrindo|Pra te ver cantando|Quando a gente ama não pensa em dinheiro|Só se quer amar|Se quer amar|Se quer amar|De jeito maneira|Não quero dinheiro|Eu quero amor sincero|Isto é que eu espero|Grito ao mundo inteiro|Não quero dinheiro|Eu só quero amar [2x]|De jeito maneira|Não quero dinheiro|Eu quero amor sincero|Isto é que eu espero|Grito ao mundo inteiro|Não quero dinheiro|Eu só quero amar",https://www.vagalume.com.br/tim-maia/nao-quero-dinheiro-so-quero-amar.html,3ade68b7g981c4ea3
70,70,Você,"De repente a dor|De esperar terminou|E o amor veio enfim|Eu que sempre sonhei|Mas não acreditei|Muito em mim|Vi o tempo passar|O inverno chegar|Outra vez mas desta vez|Todo pranto sumiu|Um encanto surgiu|Meu amor|Você|É mais do que sei|É mais que pensei|É mais que esperava, baby|Você|É algo assim|É tudo pra mim|É como eu sonhava, baby|Sou feliz agora|Não não vá embora não|Não não não não não|Não não vá embora|Não não vá embora|Não não vá embora|Não não vá embora|Vou morrer de saudade|Vou morrer de saudade|Vou morrer de saudade|Não vá embora|Não vá embora|Não vá embora|Vou morrer de saudade|Vou morrer de saudade|Não vá embora|Não vá, não vá|Vou morrer de saudade|Vou morrer de saudade",https://www.vagalume.com.br/tim-maia/voce-letras.html,3ade68b7gba335ea3
71,71,Chega de Saudade,"Vai minha tristeza|E diz a ela que sem ela não pode ser|Diz-lhe numa prece|Que ela regresse|Porque eu não posso mais sofrer|Chega de saudade|A realidade é que sem ela|Não há paz não há beleza|É só tristeza e a melancolia|Que não sai de mim|Não sai de mim|Não sai|Mas, se ela voltar|Se ela voltar que coisa linda!|Que coisa louca!|Pois há menos peixinhos a nadar no mar|Do que os beijinhos|Que eu darei na sua boca|Dentro dos meus braços, os abraços|Hão de ser milhões de abraços|Apertado assim, colado assim, calado assim,|Abraços e beijinhos e carinhos sem ter fim|Que é pra acabar|Com esse negócio|De você viver sem mim|Não quero mais esse negócio|De você longe de mim|Vamos deixar desse negócio|De você viver sem mim",https://www.vagalume.com.br/tom-jobim/chega-de-saudade.html,3ade68b6g73c2fda3
72,72,Eu Sei Que Vou Te Amar,"Eu sei que vou te amar|Por toda a minha vida eu vou te amar|Em cada despedida eu vou te amar|Desesperadamente, eu sei que vou te amar|E cada verso meu será|Pra te dizer que eu sei que vou te amar|Por toda minha vida|Eu sei que vou chorar|A cada ausência tua eu vou chorar|Mas cada volta tua há de apagar|O que esta ausência tua me causou|Eu sei que vou sofrer a eterna desventura de viver|A espera de viver ao lado teu|Por toda a minha vida",https://www.vagalume.com.br/tom-jobim/eu-sei-que-vou-te-amar.html,3ade68b6g34c2fda3
73,73,Garota de Ipanema,"Olha que coisa mais linda|Mais cheia de graça|É ela menina|Que vem e que passa|Num doce balanço|A caminho do mar|Moça do corpo dourado|Do sol de Ipanema|O seu balançado é mais que um poema|É a coisa mais linda que eu já vi passar|Ah, por que estou tão sozinho?|Ah, por que tudo é tão triste?|Ah, a beleza que existe|A beleza que não é só minha|Que também passa sozinha|Ah, se ela soubesse|Que quando ela passa|O mundo inteirinho se enche de graça|E fica mais lindo|Por causa do amor (3x)|Por causa do amor (2x)|Ah, se ela soubesse|Que quando ela passa|O mundo inteirinho se enche de graça|E fica mais lindo|Por causa do amor (3x)",https://www.vagalume.com.br/tom-jobim/garota-de-ipanema.html,3ade68b6g429beda3
74,74,Wave,"Vou te contar,|Os olhos já não podem ver|Coisas que só o coração pode entender.|Fundamental é mesmo o amor,|É impossível ser feliz sozinho.|O resto é mar,|É tudo que eu não sei contar.|São coisas lindas|Que eu tenho pra te dar.|Vem de mansinho a brisa e me diz:|É impossível ser feliz sozinho.|Da primeira vez era a cidade,|Da segunda, o cais e a eternidade.|Agora eu já sei|Da onda que se ergueu no mar,|E das estrelas que esquecemos de contar.|O amor se deixa surpreender,|Enquanto a noite vem nos envolver.|Vou te contar,|Os olhos já não podem ver|Coisas que só o coração pode entender.|Fundamental é mesmo o amor,|É impossível ser feliz sozinho.|O resto é mar,|É tudo que eu não sei contar.|São coisas lindas|Que eu tenho pra te dar.|Vem de mansinho a brisa e me diz:|É impossível ser feliz sozinho.|Da primeira vez era a cidade.|Da segunda, o cais e a eternidade.|Agora eu já sei|Da onda que se ergueu no mar,|E das estrelas que esquecemos de contar.|O amor se deixa surpreender,|Enquanto a noite vem nos envolver.|Vou te contar...",https://www.vagalume.com.br/tom-jobim/wave.html,3ade68b7gc23e3ea3
75,75,Aquarela,"Numa folha qualquer eu desenho um sol amarelo|E com cinco ou seis retas é fácil fazer um castelo|Corro o lápis em torno da mão e me dou uma luva,|E se faço chover, com dois riscos tenho um guarda-chuva|Se um pinguinho de tinta cai num pedacinho azul do papel,|Num instante imagino uma linda gaivota a voar no céu|Vai voando, contornando a imensa curva norte e sul,|Vou com ela, viajando, Havaí, Pequim ou Istambul|Pinto um barco a vela branco, navegando,|É tanto céu e mar num beijo azul|Entre as nuvens vem surgindo um lindo avião rosa e grená|Tudo em volta colorindo, com suas luzes á piscar|Basta imaginar que ele está partindo, sereno, lindo,|E se a gente quiser, ele vai pousar|Numa folha qualquer eu desenho um navio de partida|Com alguns bons amigos bebendo de bem com a vida|De uma américa a outra consigo passar num segundo,|Giro um simples compasso e num círculo eu faço o mundo|Um menino caminha e caminhando chega no muro|E ali logo em frente, a esperar pela gente, o futuro está|E o futuro é uma astronave que tentamos pilotar,|Não tem tempo nem piedade, nem tem hora de chegar|Sem pedir licença muda nossa vida, depois convida a rir ou chorar|Nessa estrada não nos cabe conhecer ou ver o que virá|O fim dela ninguém sabe bem ao certo onde vai dar|Vamos todos numa linda passarela|De uma aquarela que um dia, enfim, descolorirá|(que descolorirá)|(que descolorirá)|(que descolorirá)",https://www.vagalume.com.br/toquinho/aquarela-original.html,3ade68b7g712a4ea3
76,76,Velha Infância,"Você é assim|Um sonho pra mim|E quando eu não te vejo|Eu penso em você|Desde o amanhecer|Até quando eu me deito|Eu gosto de você|E gosto de ficar com você|Meu riso é tão feliz contigo|O meu melhor amigo é o meu amor|E a gente canta|E a gente dança|E a gente não se cansa|De ser criança|Da gente brincar|Da nossa velha infância|Seus olhos, meu clarão|Me guiam dentro da escuridão|Seus pés me abrem o caminho|Eu sigo e nunca me sinto só|Você é assim|Um sonho pra mim|Quero te encher de beijos|Eu penso em você|Desde o amanhecer|Até quando eu me deito|Eu gosto de você|E gosto de ficar com você|Meu riso é tão feliz contigo|O meu melhor amigo é o meu amor|E a gente canta|A gente dança|A gente não se cansa|De ser criança|A gente brinca|A nossa velha infância|Seus olhos meu clarão|Me guiam dentro da escuridão|Seus pés me abrem o caminho|Eu sigo e nunca me sinto só|Você é assim|Um sonho pra mim|Você é assim|Você é assim|Um sonho pra mim|Você é assim|Você é assim|Um sonho pra mim|E quando eu não te vejo|Eu penso em você|Desde o amanhecer|Até quando eu me deito|Eu gosto de você|E gosto de ficar com você|Meu riso é tão feliz contigo|O meu melhor amigo é o meu amor",https://www.vagalume.com.br/tribalistas/velha-infancia.html,3ade68b6g9986fda3
77,77,Ciúme,"Eu quero levar uma vida moderninha|Deixar minha menininha sair sozinha|Não ser machista e não bancar o possessivo|Ser mais seguro e não ser tão impulsivo|Mas eu me mordo de ciúme|Mas eu me mordo de ciúme|Meu bem me deixa sempre muito à vontade|Ela me diz que é muito bom ter liberdade|Que não há mal nenhum em ter outra amizade|E que brigar por isso é muita crueldade|Mas eu me mordo de ciúme|Mas eu me mordo de ciúme|Eu quero levar uma vida moderninha|Deixar minha menininha sair sozinha|Não ser machista e não bancar o possessivo|Ser mais seguro e não ser tão impulsivo|Mas eu me mordo de ciúme|Mas eu me mordo de ciúme|O ôôô|O ôôô|Mas eu me mordo de ciúme|Mas eu me mordo de ciúme|Ciúme, ciúme|Eu me mordo de ciúme|Eu me mordo, eu me mordo de ciúme|Eu me mordo, eu me rasgo, eu me acabo|Eu falo bobagem, eu faço bobagem, eu dou vexame|Eu faço, eu sigo, eu faço cenas de amor|Ciúme, ciúme, eu me mordo",https://www.vagalume.com.br/ultraje-a-rigor/ciume-2.html,3ade68b7g5c206ea3
78,78,Insensatez,"A insensatez que você fez|Coração mais sem cuidado|Fez chorar de dor|O seu amor|Um amor tão delicado|Ah, porque você foi fraco assim|Assim tão desalmado|Ah, meu coração quem nunca amou|Não merece ser amado|Vai meu coração ouve a razão|Usa só sinceridade|Quem semeia vento, diz a razão|Colhe sempre tempestade|Vai, meu coração pede perdão|Perdão apaixonado|Vai porque quem não|Pede perdão|Não é nunca perdoado",https://www.vagalume.com.br/vinicius-de-moraes/insensatez.html,3ade68b7gca105ea3
79,79,Onde Anda Você,"E por falar em saudade|Onde anda você|Onde andam os seus olhos|Que a gente não vê|Onde anda esse corpo|Que me deixou morto|De tanto prazer|E por falar em beleza|Onde anda a canção|Que se ouvia na noite|Dos bares de então|Onde a gente ficava|Onde a gente se amava|Em total solidão|Hoje eu saio na noite vazia|Numa boemia sem razão de ser|Na rotina dos bares|Que apesar dos pesares|Me trazem você|E por falar em paixão|Em razão de viver|Você bem que podia me aparecer|Nesses mesmos lugares|Na noite, nos bares|Onde anda você",https://www.vagalume.com.br/vinicius-de-moraes/onde-anda-voce.html,3ade68b7gfe2e3ea3
